Signi70,Sp70,Sp70/Sbg70,Sconv70,Stot70,FWHMa70,FWHMb070,PA070,Signi160,Sp160,Sp160/Sbg160,Sconv160,Stot160,FWHMa160,FWHMb160,PA160,Signi250,Sp250,Sp250/Sbg250,Sconv250,Stot250,FWHMa250,FWHMb250,PA250,Signi350,Sp350,Sp350/Sbg350,Sconv350,Stot350,FWHMa350,FWHMb350,PA350,Signi500,Sp500,Sp500/Sbg500,Stot500,FWHMa500,FWHMb500,PA500,SigniNH2,NpH2,NpH2/NbgH2,NconvH2,NbgH2,FWHMaNH2,FWHMbNH2,PANH2,NSED,Region,Coretype
0.0,-0.101,-0.23,-0.853,-0.941, 55, 20,135,18.3,0.64,0.14,3.59,7.95, 47, 27,-19,85.6,4.06,0.36,6.84,12.5,30,26,-29,128.4,5.69,0.5,6.69,11.4,34,26,60,174.1,3.87,0.36,4.55,36,36,42,332.1,30.3,1.04,13.5,29.2,31,26,-27,2,Ophiuchus,2
0.8,-0.0128,-0.02,-0.133,-0.169, 56, 27,109,13.5,0.28,0.07,1.34,2.83, 40, 24,143,29.1,1.24,0.16,2.38,4.63,36,29,131,36.2,1.4,0.19,1.82,3.16,36,31,-15,36.2,1.47,0.22,1.95,40,36,40,52.2,4.3,0.3,2.1,14.2,36,27,-15,0,Ophiuchus,2
0.0,0.019,0.0,0.00899,0.352,   ,   ,   ,20.7,0.531,0.12,1.96,1.59, 45, 16, 13,34.2,1.53,0.17,2.86,5.11,34,28,  1,31.4,1.2,0.14,1.45,2.34,34,28,136,24.1,0.61,0.08,0.833,47,36,107,25.4,1.7,0.11,0.7,15.6,38,19,80,0,Ophiuchus,2
4.6,-0.0872,-0.11,-0.359,-0.335, 39, 10, 98,7.2,0.181,0.04,0.6,0.866, 37, 15,-36,38.9,1.63,0.15,2.52,3.84,31,22,100,73.0,2.58,0.22,2.99,4.35,35,25,109,82.6,3.28,0.3,4.18,39,36,113,131.1,12.7,0.42,6.0,30.2,34,27,99,1,Ophiuchus,2
0.0,0.00265,0.01,0.0363,-0.0778, 56, 47,-24,18.2,0.408,0.11,1.56,2.66, 36, 19,-31,24.6,0.93,0.13,1.56,2.89,31,25,  4,20.8,0.654,0.09,0.738,1.06,33,25,-11,15.9,0.323,0.05,0.206,36,36,-6,16.5,1.1,0.1,0.5,11.9,29,24,29,0,Ophiuchus,1
4.4,-0.0348,-0.09,-0.153,-0.0928, 32, 12, 67,21.7,0.429,0.12,1.27,1.82, 23, 19, -9,30.7,0.96,0.13,1.04,1.17,21,18,-26,25.1,0.588,0.09,0.588,0.487,25,25,-34,11.6,0.341,0.06,0.369,46,36,141,20.6,1.3,0.11,0.4,12.1,22,18,-29,0,Ophiuchus,1
2.1,-0.0166,-0.14,-0.105,-0.156, 69, 13,  9,9.0,0.197,0.1,0.992,2.23, 48, 23, 92,13.7,0.678,0.16,1.33,3.19,39,28,104,13.4,0.584,0.14,0.77,1.58,41,30,109,15.5,0.476,0.12,0.738,48,36,104,17.6,1.6,0.22,0.8,7.1,38,27,143,0,Ophiuchus,1
295.5,2.71,1.47,7.83,14.0, 15, 14, 75,292.9,6.74,1.25,17.4,25.2, 20, 18, -2,231.4,7.69,0.69,8.54,10.4,22,18,-17,129.9,4.32,0.39,4.29,4.83,25,25,-6,0.4,-0.184,-0.01,-2.67,64,36,17,33.0,4.3,0.19,1.5,23.0,26,20,-20,0,Ophiuchus,3
0.0,0.015,0.0,0.0133,0.0332, 64, 42, 82,0.0,0.118,0.04,0.526,0.195, 39, 21, 26,7.5,0.254,0.04,0.401,0.6,44,18, 40,7.8,0.249,0.04,0.288,0.354,35,25,54,0.0,0.232,0.04,0.183,36,36,84,10.6,0.7,0.06,0.3,11.8,41,19,44,0,Ophiuchus,1
0.5,-0.00879,-0.03,-0.0659,-0.311, 46, 19, 99,9.8,0.125,0.02,0.443,0.434, 45, 15, 53,29.1,1.52,0.12,2.48,3.09,31,24, -9,20.8,0.744,0.06,0.955,1.2,39,28,77,16.9,2.42,0.24,4.55,53,37,130,39.9,3.5,0.13,1.2,27.0,32,18,111,0,Ophiuchus,1
0.0,0.0136,0.04,0.132,0.0707, 36, 32, -2,0.0,0.0728,0.02,0.223,0.213, 29, 16, 29,10.8,0.377,0.05,0.513,0.517,32,18,  4,8.9,0.276,0.04,0.275,0.266,25,25,32,0.0,0.11,0.02,0.0951,36,36,11,12.2,0.9,0.07,0.3,13.1,28,19,115,0,Ophiuchus,1
0.0,-0.0693,-0.15,-0.365,-0.154, 30, 16,-25,0.0,0.0233,0.0,0.001,-0.0371,   ,   ,   ,16.9,0.538,0.07,0.656,0.757,26,18,-30,19.3,0.687,0.09,0.682,0.71,25,25,136,15.7,0.779,0.11,0.822,36,36,77,37.7,3.5,0.22,1.1,15.9,26,18,-31,0,Ophiuchus,1
30.9,0.465,0.35,1.07,1.04, 20,  8, 70,57.3,2.21,0.43,3.89,4.62, 18, 13, 87,60.0,3.02,0.27,3.77,4.29,27,18, 94,31.7,1.58,0.14,1.71,1.55,30,25,107,0.2,-0.0778,-0.01,-0.586,61,36,15,18.0,3.3,0.13,1.1,25.4,26,20,69,1,Ophiuchus,1
2.0,-0.0686,-0.12,-0.362,-0.415, 37, 14, 55,15.8,0.332,0.08,1.3,1.88, 36, 19, 47,76.0,2.47,0.23,3.65,5.41,35,19, 40,115.0,4.11,0.35,5.18,7.68,41,27,60,113.1,4.85,0.44,6.28,40,36,33,251.8,19.4,0.52,7.2,37.1,34,19,40,4,Ophiuchus,2
0.0,0.0206,0.1,0.174,0.416, 36, 25, 14,21.5,0.566,0.16,1.78,2.83, 24, 19,138,22.4,1.03,0.13,1.35,1.92,25,21, 26,18.4,0.877,0.11,0.902,1.1,27,25,7,15.9,0.41,0.06,0.417,43,36,122,12.4,1.4,0.08,0.5,16.0,29,18,19,0,Ophiuchus,1
0.0,0.0187,0.04,0.135,0.134, 34, 21,128,6.9,0.135,0.04,0.332,0.42, 24, 14, -5,19.3,0.618,0.08,0.822,0.766,30,18,-13,18.1,0.478,0.06,0.537,0.445,33,25,-12,0.0,0.185,0.02,0.0539,36,36,0,26.3,2.2,0.13,0.7,17.5,26,18,-10,0,Ophiuchus,1
0.0,0.0163,0.07,0.199,-0.436, 51, 37, 21,7.4,0.181,0.06,0.706,1.17, 29, 22, -2,15.1,0.51,0.08,0.761,1.18,31,21, -9,12.7,0.411,0.06,0.448,0.565,30,25,-8,0.0,0.16,0.03,0.105,36,36,-28,14.8,1.2,0.11,0.5,11.1,29,21,-18,0,Ophiuchus,1
0.0,0.0268,0.08,0.0958,0.0863, 19, 14,109,40.7,0.274,0.03,0.527,0.552, 16, 15, 79,149.7,3.83,0.23,4.74,5.38,27,18, 82,168.2,3.93,0.26,4.62,6.36,32,27,78,159.4,5.17,0.53,7.74,52,36,57,141.3,9.3,0.29,2.4,31.8,19,18,104,0,Ophiuchus,2
3.0,-0.0305,-0.07,-0.206,-0.273, 41, 17,-32,0.0,0.0502,0.01,0.311,0.0332, 48, 32, 79,23.5,0.8,0.1,1.13,1.75,35,18, 63,36.2,1.11,0.14,1.27,1.71,34,25,61,29.9,0.747,0.1,0.639,36,36,60,60.5,4.3,0.23,1.9,18.5,33,24,129,1,Ophiuchus,1
0.0,0.0028,0.01,0.0125,0.237, 39, 11,135,53.9,0.801,0.1,2.42,3.15, 31, 15,139,145.2,4.61,0.28,5.26,6.18,23,18, 49,167.4,3.89,0.25,3.86,4.14,25,25,52,167.2,2.58,0.26,2.72,36,36,64,182.1,12.3,0.38,3.8,32.3,25,18,64,1,Ophiuchus,2
0.0,0.00979,0.03,0.0678,-0.11, 32, 21,-27,0.0,0.043,0.01,0.16,0.0569, 33, 19, 38,10.3,0.329,0.05,0.421,0.521,28,18, 22,10.7,0.271,0.04,0.269,0.268,25,25,-4,6.0,0.125,0.02,0.0387,43,36,33,14.2,0.9,0.08,0.3,11.1,21,18,-25,0,Ophiuchus,1
0.0,0.0369,0.21,0.36,0.0547, 40, 30, 24,12.5,0.345,0.1,1.09,1.53, 28, 17, 13,15.8,0.651,0.08,0.922,1.39,26,23,-22,10.8,0.574,0.07,0.569,0.661,25,25,27,8.3,0.18,0.02,0.0904,36,36,126,11.1,1.0,0.06,0.3,15.7,26,18,142,0,Ophiuchus,1
1.6,-0.017,-0.08,-0.0551,0.0614, 28,  9, 93,10.1,0.22,0.07,0.562,0.735, 29, 13, 77,17.0,0.638,0.1,0.674,0.808,21,18, 90,13.1,0.508,0.08,0.504,0.53,25,25,105,6.9,0.273,0.05,0.254,36,36,9,14.6,1.3,0.11,0.4,11.6,23,18,105,0,Ophiuchus,1
0.0,0.241,0.41,1.61,3.12, 36, 18, 79,104.8,3.44,0.48,15.2,28.3, 29, 27, 87,196.1,8.37,0.51,12.9,18.5,29,23,100,203.5,8.18,0.55,8.32,10.0,26,25,80,204.8,5.78,0.54,6.29,36,36,61,176.8,15.0,0.47,5.2,32.2,24,22,67,1,Ophiuchus,2
157.3,2.53,4.27,2.75,4.05,  8,  8, 14,70.0,2.47,0.34,4.54,5.08, 21, 11, 58,126.8,6.58,0.41,7.07,7.93,21,18, 79,151.2,6.57,0.46,6.83,8.58,27,25,86,179.1,5.34,0.5,6.29,36,36,82,120.5,9.7,0.29,3.2,32.8,23,21,32,4,Ophiuchus,3
0.0,0.0208,0.0,0.00222,-0.315,   ,   ,   ,0.0,0.42,0.08,0.462,0.554, 11, 11,134,39.3,4.67,0.43,6.65,8.84,29,21, 80,112.1,7.63,0.7,9.13,13.0,39,25,55,218.3,5.19,0.47,5.82,36,36,70,262.8,26.9,0.62,10.9,43.3,28,24,73,1,Ophiuchus,2
0.0,0.0194,0.05,0.209,0.348, 41, 34,-21,20.1,0.354,0.1,0.979,1.33, 28, 15, -5,20.4,0.764,0.11,0.928,1.18,26,18, -6,20.6,0.505,0.08,0.578,0.656,34,25,-2,19.9,0.389,0.07,0.387,49,36,13,13.8,1.0,0.1,0.3,10.2,27,18,-15,0,Ophiuchus,1
0.0,-0.0512,-0.13,-0.266,-0.268, 41, 13, 20,0.0,0.64,0.12,3.72,8.17, 36, 35,  4,27.9,4.56,0.43,7.78,15.6,38,22,  4,125.8,6.93,0.64,8.74,14.6,39,28,-25,215.2,9.13,0.85,10.4,37,36,0,450.3,31.3,0.72,14.9,43.7,39,24,-21,4,Ophiuchus,2
0.0,0.01,0.04,0.178,1.21, 98, 88, 12,9.8,0.296,0.09,2.2,7.07, 71, 38, 15,21.7,1.21,0.18,3.42,12.2,56,50, 33,31.2,1.37,0.2,2.26,6.84,60,44,87,37.6,1.2,0.18,3.06,70,41,94,56.8,3.0,0.19,1.9,15.8,83,28,92,0,Ophiuchus,2
0.0,0.00917,0.05,0.146,0.933, 70, 65,133,9.7,0.196,0.07,1.1,2.34, 46, 28,142,18.6,0.793,0.13,1.63,3.4,37,31, 67,20.6,0.889,0.15,1.18,2.2,37,32,71,20.3,0.645,0.12,0.858,37,36,136,29.8,2.3,0.21,1.2,10.7,35,29,66,0,Ophiuchus,1
0.0,0.015,0.01,0.00157,-0.0115,  8,  8, 25,6.5,0.158,0.05,0.335,0.323, 26, 11,-28,8.4,0.328,0.04,0.407,0.427,26,19,112,0.0,0.222,0.03,0.229,0.157,27,25,102,0.0,0.0926,0.0,0.0926,-1,-1,-1,6.6,0.7,0.04,0.2,16.3,27,21,-34,0,Ophiuchus,1
10.9,0.085,0.21,0.442,0.333, 30, 15,124,28.1,0.793,0.22,3.08,4.94, 28, 23,114,25.3,1.08,0.15,1.44,2.37,24,22, 22,26.1,0.797,0.12,0.864,1.19,29,26,33,25.7,0.674,0.12,0.794,42,36,34,18.3,1.2,0.11,0.4,10.9,27,19,33,0,Ophiuchus,1
0.0,0.0148,0.04,0.24,0.842, 74, 67,107,6.4,0.0143,0.0,0.111,0.452, 62, 45,121,11.2,0.475,0.08,1.1,2.71,66,28, 51,13.9,0.491,0.09,0.698,1.53,62,28,52,14.2,0.385,0.08,0.636,61,36,51,16.5,1.2,0.12,0.6,9.9,57,25,51,0,Ophiuchus,1
2.3,-0.0214,-0.06,-0.245,-0.348, 55, 32,  6,0.0,0.106,0.03,0.762,2.07, 58, 38, 71,16.8,0.843,0.12,1.41,2.66,37,22, 85,25.0,0.959,0.14,1.16,1.75,33,29,22,26.5,0.832,0.12,1.01,50,36,-23,44.9,4.1,0.26,1.7,15.8,29,24,73,0,Ophiuchus,2
3235.0,47.2,141.95,63.1,104.0, 10,  8, 58,957.1,22.6,4.13,30.1,49.9, 14, 12,102,453.6,14.6,1.35,14.0,16.1,18,18,  0,189.6,6.29,0.67,6.24,6.78,25,25,41,86.1,2.13,0.26,1.37,36,36,25,16.1,1.3,0.09,0.4,15.3,25,18,2,4,Ophiuchus,3
0.0,0.016,0.04,0.0592,0.0725, 45,  8,  0,0.0,0.0448,0.01,0.193,-0.917, 40, 20,  5,44.8,6.19,0.62,9.13,14.2,33,20, 82,49.0,9.64,0.99,10.9,14.9,31,26,101,128.6,8.24,0.88,8.99,36,36,117,236.5,41.7,1.05,17.9,39.7,33,23,82,3,Ophiuchus,2
279.8,2.36,1.81,7.36,8.56, 22, 11,-25,419.3,9.41,1.12,18.6,20.9, 19, 13,-19,438.5,24.4,2.09,34.8,43.5,26,22,137,373.5,20.2,1.95,21.8,26.9,29,25,-33,381.3,13.5,1.44,14.5,36,36,98,87.3,34.5,0.93,13.2,37.1,28,22,39,4,Ophiuchus,2
0.0,0.00495,0.01,0.0526,0.0179, 47, 31, 45,6.5,0.0808,0.02,0.266,0.368, 40, 15, 90,10.7,0.451,0.06,0.48,0.607,21,18,109,11.9,0.473,0.07,0.484,0.511,26,25,124,9.8,0.105,0.02,0.233,36,36,116,9.6,1.0,0.08,0.3,13.2,18,18,91,0,Ophiuchus,1
2.3,-0.0211,-0.17,-0.0749,-0.018, 27, 11,135,0.0,0.119,0.05,0.305,0.392, 23, 16,-25,14.4,0.566,0.1,0.675,0.887,25,18,-30,15.5,0.627,0.11,0.639,0.772,26,25,125,14.4,0.396,0.07,0.424,37,36,128,23.7,1.8,0.15,0.6,12.2,27,18,-25,0,Ophiuchus,2
181.2,1.45,1.17,4.46,5.34, 30,  8,129,530.4,12.9,1.62,29.9,41.1, 20, 16,108,467.4,20.8,1.39,24.3,30.7,22,20,119,303.0,16.8,1.47,16.8,20.7,25,25,20,171.3,9.28,1.07,9.42,36,36,30,128.5,20.3,0.65,5.8,31.3,22,18,30,4,Ophiuchus,2
0.0,0.0742,0.22,0.542,0.435, 39, 20, 58,22.0,0.536,0.15,1.73,2.46, 28, 18,-22,21.2,1.32,0.21,1.76,2.67,26,21, -5,20.6,1.08,0.18,1.17,1.48,30,25,24,16.1,0.732,0.13,0.997,58,36,43,14.0,1.5,0.15,0.4,9.8,22,18,17,0,Ophiuchus,2
0.0,0.0155,0.13,0.234,-0.249, 66, 54, 56,0.0,0.141,0.06,0.963,2.45, 49, 38, 27,15.6,0.706,0.13,1.39,3.03,39,28, 44,18.9,0.73,0.13,0.891,1.46,42,25,48,21.5,0.627,0.12,0.763,39,36,45,39.5,3.1,0.26,1.5,12.0,32,31,78,0,Ophiuchus,1
0.0,0.0258,0.07,0.431,-0.0433, 82, 71, 50,11.6,0.502,0.16,4.2,12.8, 70, 51,129,16.6,0.983,0.15,2.68,7.29,65,41,-30,17.6,0.87,0.14,1.44,3.68,56,46,121,18.8,0.51,0.09,1.24,64,49,133,16.7,1.1,0.1,0.8,11.6,70,39,-29,0,Ophiuchus,1
0.0,0.017,0.11,0.201,-0.204, 46, 38, -5,0.0,0.107,0.04,0.527,0.511, 40, 25, 90,10.3,0.44,0.07,0.54,0.779,26,18,-31,14.8,0.479,0.08,0.545,0.642,34,25,129,8.4,0.288,0.05,0.292,53,36,87,15.5,1.4,0.11,0.5,12.6,25,21,139,0,Ophiuchus,1
3.8,-0.0414,-0.19,-0.159,-0.398, 28, 11,  5,0.0,0.0893,0.02,0.32,-0.122, 33, 18,  7,64.0,4.12,0.39,7.08,11.0,31,27, 25,154.5,8.33,0.77,11.1,17.8,37,33,78,221.7,8.94,1.09,11.3,42,36,-16,470.1,35.1,0.64,15.0,54.6,35,22,52,3,Ophiuchus,2
0.0,0.0134,0.03,0.112,0.0458, 38, 24,-35,42.8,0.984,0.21,2.37,3.48, 23, 14,122,57.7,2.15,0.22,2.39,3.12,23,18,123,54.2,2.56,0.29,2.98,3.96,36,25,143,28.9,1.95,0.25,2.2,37,36,91,50.3,4.5,0.26,1.2,17.5,19,18,129,3,Ophiuchus,2
0.0,0.0183,0.06,0.331,1.89,107, 97,125,20.8,0.436,0.13,2.92,10.6, 91, 28, 75,21.3,1.82,0.29,5.39,25.6,61,57, 46,25.2,1.68,0.28,2.9,11.9,62,51,52,28.8,1.2,0.21,3.37,65,41,48,31.2,3.7,0.38,2.7,9.8,54,48,43,0,Ophiuchus,1
0.0,0.0436,0.22,0.56,0.545, 49, 44,115,12.7,0.135,0.04,0.447,1.1, 62, 12,-11,15.9,0.559,0.09,1.09,1.95,46,25,-20,13.2,0.535,0.09,0.673,1.13,39,27,131,10.2,0.356,0.07,0.472,47,36,105,10.2,0.7,0.07,0.3,10.3,52,20,-17,0,Ophiuchus,1
0.0,0.0155,0.05,0.165,0.101, 41, 34, 44,6.8,0.104,0.03,0.284,0.328, 43, 11, 92,9.2,0.361,0.06,0.542,0.791,29,23,117,8.1,0.248,0.04,0.263,0.328,28,25,129,6.2,0.185,0.03,0.244,49,36,125,7.7,0.5,0.05,0.2,9.9,42,18,114,0,Ophiuchus,1
0.0,0.0108,0.07,0.0996,0.067, 34, 30, -8,8.1,0.224,0.08,0.68,1.06, 26, 18,110,11.7,0.713,0.11,0.992,1.43,30,19,125,12.0,0.771,0.13,0.915,1.22,35,26,134,9.5,0.581,0.11,0.713,49,36,22,13.6,2.0,0.17,0.8,11.8,31,22,138,0,Ophiuchus,1
0.0,0.0109,0.05,0.0882,-0.0392, 30, 28, 33,6.9,0.144,0.05,0.263,0.296, 21, 11,105,11.4,0.359,0.06,0.433,0.504,26,18,113,6.3,0.194,0.03,0.228,0.236,37,25,120,0.0,0.0843,0.02,0.0566,36,36,112,6.4,0.5,0.04,0.2,10.6,32,19,107,0,Ophiuchus,1
0.0,0.015,0.0,0.001,0.0308,   ,   ,   ,24.9,0.503,0.16,0.68,0.927, 15, 11,-36,25.1,1.17,0.19,1.35,1.9,24,18, 73,24.6,0.9,0.15,0.894,1.04,25,25,77,23.1,0.511,0.09,0.581,36,36,-26,23.5,2.3,0.23,0.6,9.9,22,18,46,0,Ophiuchus,2
5.7,-0.0364,-0.23,-0.133,-0.015, 42,  9,116,0.0,0.0496,0.02,0.295,0.211, 42, 32,120,6.6,0.254,0.04,0.345,0.331,32,18, 79,9.4,0.258,0.04,0.293,0.295,34,25,84,10.9,0.288,0.05,0.369,47,36,125,19.1,1.4,0.11,0.6,12.4,34,20,88,0,Ophiuchus,1
46.2,0.134,0.7,0.575,0.525, 23, 15,117,67.6,1.61,0.54,2.97,5.78, 18, 13,117,60.3,2.34,0.3,3.07,4.6,30,18,133,53.2,1.91,0.24,2.17,2.89,33,25,131,46.0,0.977,0.13,1.09,41,36,119,67.1,4.2,0.21,2.3,20.1,40,29,98,3,Ophiuchus,3
0.0,0.00319,0.02,0.042,0.289, 55, 43, 85,7.8,0.194,0.08,0.773,1.17, 31, 22,-34,11.0,0.353,0.07,0.532,0.722,37,19,-10,10.1,0.41,0.08,0.47,0.688,34,25,140,7.7,0.234,0.05,0.177,37,36,-23,7.9,0.6,0.07,0.2,8.9,30,20,118,0,Ophiuchus,1
0.0,0.00537,0.02,0.0808,0.656, 67, 54, 19,6.7,0.162,0.06,0.526,0.854, 43, 14, 61,11.3,0.443,0.1,0.836,1.41,40,25, 54,11.7,0.371,0.09,0.428,0.632,33,26,47,9.9,0.281,0.07,0.314,36,36,37,13.3,0.9,0.15,0.4,6.2,35,26,0,0,Ophiuchus,1
0.9,-0.00738,-0.06,-0.0309,0.00665, 37, 11,139,0.0,0.0658,0.03,0.32,0.354, 36, 26, 27,13.1,0.405,0.07,0.485,0.604,25,18, 25,11.5,0.399,0.07,0.418,0.438,28,25,14,0.0,0.111,0.02,0.0595,36,36,32,20.9,1.4,0.11,0.4,13.1,22,18,27,0,Ophiuchus,1
1.7,-0.0128,-0.11,-0.0657,-0.0168, 53, 11, 14,0.0,0.0992,0.04,0.662,1.12, 43, 41,112,7.9,0.294,0.05,0.444,0.565,36,19,-26,8.4,0.324,0.06,0.427,0.685,41,29,100,0.0,0.15,0.03,0.172,48,36,89,8.0,0.6,0.05,0.3,12.5,37,23,101,0,Ophiuchus,1
0.0,0.0478,0.17,0.344,0.0985, 28, 25, 25,14.2,0.49,0.18,1.46,2.38, 26, 17, 51,14.4,0.813,0.14,1.21,1.73,29,22, 16,14.2,0.681,0.12,0.759,0.959,32,25,20,13.7,0.478,0.09,0.501,38,36,13,15.4,1.5,0.15,0.8,10.3,37,28,105,0,Ophiuchus,1
48.5,0.879,4.98,1.05,1.21,  9,  8, 86,35.8,0.941,0.36,1.02,0.907, 11, 11, 73,23.2,0.669,0.12,0.641,0.545,18,18,  5,9.9,0.279,0.05,0.277,0.179,25,25,26,0.0,0.0221,0.0,0.0957,36,36,42,7.2,0.5,0.05,0.1,9.8,19,18,11,0,Ophiuchus,3
0.0,0.0169,0.1,0.29,0.925, 87, 78, 46,12.4,0.486,0.18,3.29,10.8, 57, 34,-28,17.0,0.994,0.16,2.21,6.32,63,27,-31,17.4,1.14,0.2,1.7,4.52,54,34,-17,22.0,1.01,0.19,1.8,48,36,0,24.8,2.9,0.26,1.7,11.2,51,29,-26,0,Ophiuchus,1
1.0,-0.012,-0.05,-0.0527,-0.0875, 55,  9,132,8.1,0.104,0.05,0.569,1.13, 55, 24, 42,10.6,0.437,0.09,0.8,1.45,33,28, 28,12.8,0.424,0.09,0.54,0.891,35,30,-17,13.9,0.373,0.09,0.478,46,39,-31,17.8,1.1,0.12,0.5,8.8,38,24,141,0,Ophiuchus,1
1.0,-0.0111,-0.08,-0.0263,-0.00952, 20,  8, 15,0.0,0.0823,0.0,0.001,0.131,   ,   ,   ,24.5,0.658,0.09,0.772,0.83,24,18, 46,45.9,1.15,0.15,1.23,1.57,29,25,66,46.9,0.987,0.13,1.18,40,36,128,76.7,4.8,0.23,1.4,20.8,22,18,69,0,Ophiuchus,2
67.7,1.27,8.95,1.38,1.63,  8,  8,122,46.5,1.15,0.45,1.25,1.24, 11, 11,117,33.5,0.93,0.17,0.892,0.759,18,18, 89,11.7,0.389,0.07,0.386,0.271,25,25,23,0.0,0.036,0.01,0.0234,36,36,-29,9.5,0.8,0.08,0.2,10.2,18,18,21,0,Ophiuchus,3
0.0,0.015,0.0,0.00377,-0.148,   ,   ,   ,20.4,0.432,0.14,1.15,1.65, 26, 15,134,38.6,1.46,0.19,1.81,2.63,23,20, 51,50.6,1.48,0.18,1.71,2.01,35,25,86,27.1,1.67,0.24,1.88,40,36,43,56.7,5.4,0.25,1.7,21.4,26,18,47,2,Ophiuchus,2
15.2,0.248,1.39,0.284,0.519,  9,  8,129,16.4,0.353,0.28,0.47,0.487, 14, 11,108,17.7,0.385,0.18,0.37,0.326,18,18,-27,14.5,0.313,0.15,0.311,0.245,25,25,126,8.7,0.165,0.09,0.104,36,36,79,19.4,0.8,0.39,0.2,2.1,20,18,143,0,Ophiuchus,3
0.0,0.0155,0.12,0.238,0.928, 65, 60,140,6.8,0.204,0.09,1.13,2.38, 43, 28,113,15.2,0.716,0.14,1.45,2.99,39,29, 31,17.3,0.777,0.14,1.1,2.27,43,34,61,20.3,0.674,0.14,1.09,48,39,78,27.9,1.5,0.12,0.7,12.6,54,18,39,0,Ophiuchus,2
0.0,0.0111,0.08,0.156,0.308, 57, 49, 46,15.1,0.363,0.13,2.16,4.18, 49, 29, 57,27.8,1.08,0.16,2.12,4.32,34,31,   ,32.4,1.14,0.17,1.4,2.32,33,30,-10,28.3,0.725,0.11,0.692,38,36,3,52.1,3.5,0.24,1.7,14.3,34,28,-22,0,Ophiuchus,1
0.0,0.0186,0.2,0.329,0.994, 94, 89, 12,6.8,0.219,0.18,1.71,6.98, 65, 43, 24,9.0,0.507,0.21,1.29,4.65,54,38, -2,9.4,0.522,0.22,0.84,2.86,62,39,-2,10.0,0.408,0.18,1.1,65,41,1,12.9,1.1,0.34,0.7,3.2,51,35,-13,0,Ophiuchus,1
0.0,0.0131,0.07,0.106,0.0304, 30, 28, 15,11.7,0.261,0.1,0.559,0.657, 22, 13, 76,14.7,0.433,0.08,0.432,0.509,19,18, 84,8.7,0.289,0.05,0.315,0.327,30,25,106,0.0,0.0681,0.01,0.0321,36,36,88,7.5,0.7,0.07,0.2,9.9,19,18,125,0,Ophiuchus,1
73.6,1.27,7.65,1.52,1.77,  9,  8,101,46.6,0.0368,0.0,0.001,0.0378,   ,   ,   ,43.7,1.23,0.22,1.17,0.998,18,18,137,23.9,0.816,0.16,0.809,0.734,25,25,126,17.0,0.51,0.11,0.516,36,36,135,23.0,1.7,0.19,0.5,9.2,20,18,-17,3,Ophiuchus,3
1.5,-0.0139,-0.07,-0.112,-0.221, 54, 19,124,0.0,0.0879,0.04,0.597,0.844, 51, 37, 38,6.2,0.234,0.05,0.321,0.521,32,18, 40,8.7,0.36,0.07,0.431,0.659,35,27,45,13.1,0.443,0.09,0.664,50,36,28,20.6,1.6,0.15,0.9,10.4,40,35,26,0,Ophiuchus,1
0.0,0.0369,0.22,0.415,0.356, 48, 33, 60,11.5,0.222,0.08,0.855,1.76, 55, 15,-30,15.6,0.736,0.12,1.22,2.36,49,19,-32,16.2,1.01,0.18,1.48,3.01,45,37,3,20.5,0.84,0.16,1.36,48,39,33,19.7,2.2,0.2,1.3,11.0,45,30,-28,0,Ophiuchus,2
2.7,-0.0334,-0.16,-0.195,0.0129, 36, 15, 57,11.2,0.257,0.11,0.867,1.2, 27, 19,-21,11.6,0.644,0.12,0.84,1.16,29,18,-30,14.4,0.577,0.11,0.665,0.823,35,25,-29,12.8,0.356,0.08,0.413,45,36,142,16.4,1.5,0.16,0.6,9.3,37,18,-36,0,Ophiuchus,1
0.0,0.015,0.0,0.001,0.0435,   ,   ,   ,9.7,0.296,0.11,1.25,2.19, 34, 22,-32,15.7,0.895,0.15,1.24,1.91,31,19,-25,14.0,0.86,0.15,0.989,1.45,33,26,-34,16.1,0.514,0.1,0.496,39,36,-36,17.1,1.8,0.18,0.8,10.4,36,24,138,0,Ophiuchus,1
0.0,0.00996,0.09,0.114,-0.0813, 45, 36, 19,15.2,0.307,0.12,1.13,1.53, 34, 18, 52,31.6,1.24,0.19,1.78,2.61,30,20, 52,32.6,1.38,0.2,1.64,2.34,38,25,68,31.1,1.01,0.16,1.33,46,36,78,62.3,4.4,0.24,1.8,18.6,33,21,61,3,Ophiuchus,2
1.4,-0.0199,-0.07,-0.0668,0.0624, 36,  8,-28,11.8,0.227,0.09,0.662,0.914, 26, 17, 70,11.5,0.479,0.09,0.695,0.966,33,20, 77,6.4,0.249,0.05,0.3,0.293,40,25,81,0.0,0.0896,0.02,0.0278,41,36,68,6.6,0.4,0.06,0.2,7.8,41,18,80,0,Ophiuchus,1
1.0,-0.0113,-0.06,-0.125,0.0113, 48, 32,  4,0.0,0.122,0.06,0.631,1.46, 42, 26,-36,6.3,0.244,0.05,0.417,0.723,46,20,134,12.8,0.449,0.09,0.545,0.881,41,25,140,19.9,0.609,0.14,0.728,40,36,133,34.4,2.2,0.24,1.0,9.2,38,22,137,0,Ophiuchus,2
